,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
3983,3983,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
3984,3984,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3985,3985,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
3986,3986,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
3987,3987,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3988,3988,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3989,3989,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3990,3990,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3991,3991,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3992,3992,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3993,3993,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
3994,3994,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3995,3995,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3996,3996,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3997,3997,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
3998,3998,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
3999,3999,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4000,4000,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
4001,4001,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
4002,4002,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
4003,4003,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
4004,4004,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
4005,4005,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
4006,4006,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
4007,4007,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
4008,4008,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4009,4009,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
4010,4010,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
4011,4011,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
4012,4012,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
4013,4013,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
4014,4014,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
4015,4015,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
4016,4016,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
4017,4017,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4018,4018,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
4019,4019,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
4020,4020,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
4021,4021,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
4022,4022,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
4023,4023,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
4024,4024,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
4025,4025,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4026,4026,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
4027,4027,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
4028,4028,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
4029,4029,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
4030,4030,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
4031,4031,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
4032,4032,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
4033,4033,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
4034,4034,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
4035,4035,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
4036,4036,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
4037,4037,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
4038,4038,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
4039,4039,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
4040,4040,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
4041,4041,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
4042,4042,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
4043,4043,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
4044,4044,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
4045,4045,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
4046,4046,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
4047,4047,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
4048,4048,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
4049,4049,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
4050,4050,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
4051,4051,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
4052,4052,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
4053,4053,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
4054,4054,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
4055,4055,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
4056,4056,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
4057,4057,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
4058,4058,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
4059,4059,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
4060,4060,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
4061,4061,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4062,4062,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4063,4063,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
4064,4064,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
4065,4065,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
4066,4066,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
4067,4067,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
4068,4068,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
4069,4069,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
4070,4070,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
4071,4071,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
4072,4072,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
4073,4073,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
4074,4074,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
4075,4075,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
4076,4076,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
4077,4077,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
4078,4078,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
4079,4079,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
4080,4080,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4081,4081,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
4082,4082,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
4083,4083,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
4084,4084,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
4085,4085,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
4086,4086,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
4087,4087,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
4088,4088,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4089,4089,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
4090,4090,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
4091,4091,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
4092,4092,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
4093,4093,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
4094,4094,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
4095,4095,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
4096,4096,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
4097,4097,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4098,4098,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
4099,4099,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
4100,4100,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
4101,4101,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
4102,4102,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
4103,4103,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
4104,4104,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
4105,4105,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
4106,4106,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
4107,4107,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4108,4108,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
4109,4109,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
4110,4110,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
4111,4111,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
4112,4112,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
4113,4113,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
4114,4114,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
4115,4115,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4116,4116,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
4117,4117,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
4118,4118,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
4119,4119,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
4120,4120,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
4121,4121,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
4122,4122,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
4123,4123,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
4124,4124,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4125,4125,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
4126,4126,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
4127,4127,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
4128,4128,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
4129,4129,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
4130,4130,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
4131,4131,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
4132,4132,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
4133,4133,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
4134,4134,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4135,4135,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
4136,4136,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
4137,4137,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
4138,4138,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
4139,4139,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
4140,4140,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
4141,4141,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
4142,4142,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
4143,4143,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4144,4144,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
4145,4145,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
4146,4146,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
4147,4147,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
4148,4148,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
4149,4149,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
4150,4150,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
4151,4151,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
4152,4152,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
4153,4153,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
4154,4154,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
4155,4155,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
4156,4156,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
4157,4157,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
4158,4158,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
4159,4159,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
4160,4160,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
