weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
4,d_56,0.2775,0.4937,0.51609999,0.51609999,0.51609999,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.52060002,0.57819998,0.5848,0.5848,0.5848,0.5848,0.5848,0.60030001,0.60030001,0.60030001,0.76410002,0.76410002,0.9885,0.9885,1.0033,1.0736001,1.0736001,1.0736001,1.1153001,1.1525,1.2236,1.2273,1.2273,1.2273,1.2273,1.2302999,1.2333,1.5527,1.5527,1.6502,1.6551,1.6551,1.6584001,2.4786999,2.4786999,2.4786999,2.5460999,4.0983,4.1090002,4.1595001,93.168098,96.595901,96.6213,99.884697,100
5,d_56,0.27509999,0.47299999,0.48899999,0.48899999,0.48899999,0.48899999,0.48899999,0.48899999,0.48899999,0.49489999,0.49489999,0.49489999,0.50050002,0.50730002,0.50730002,0.50730002,0.5582,0.56239998,0.56239998,0.56239998,0.56239998,0.56239998,0.58340001,0.58340001,0.58340001,0.74290001,0.74290001,0.94139999,0.94139999,0.95370001,1.0151,1.0196,1.0196,1.0535001,1.0893,1.1594,1.1594,1.1594,1.1594,1.1677001,1.1677001,1.1677001,1.4753,1.4753,1.5674,1.5674,1.5674,1.575,2.3717,2.3717,2.3717,2.4489999,3.9124,3.9217,3.9612999,93.439796,96.730499,96.7547,99.889198,100
6,d_56,0.23819999,0.40970001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.42160001,0.46169999,0.46540001,0.46540001,0.46540001,0.46540001,0.46540001,0.46950001,0.46950001,0.46950001,0.59750003,0.59750003,0.77600002,0.77600002,0.78609997,0.84259999,0.84259999,0.84259999,0.87529999,0.91860002,0.98860002,0.98860002,0.98860002,0.98860002,0.99220002,0.99919999,0.99919999,1.3076,1.3076,1.3951,1.3999,1.3999,1.3999,2.1875,2.1875,2.1875,2.2476001,3.7383001,3.7476001,3.7899001,93.5383,96.7715,96.789398,99.903999,100
0,d_57,0.0678,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.28929999,0.52579999,0.52579999,3.8729,3.8729,3.8928001,3.9800999,3.9800999,3.9800999,3.9926,3.9926,4.0131001,4.0131001,4.0131001,4.0131001,4.0258002,4.0258002,4.0258002,6.0630999,6.0630999,6.0963001,6.0963001,6.0963001,6.0963001,6.1350002,6.1350002,6.1350002,6.1524,6.5411,7.9468999,13.2884,16.758699,99.9133,99.9133,99.982697,100
1,d_57,0.1023,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36359999,0.36719999,0.37619999,0.37619999,0.37619999,0.37619999,0.37619999,0.37619999,0.37619999,0.37619999,0.66570002,0.66570002,4.1696,4.1696,4.1974001,4.3006001,4.3006001,4.3006001,4.3143001,4.3181,4.3365002,4.3365002,4.3365002,4.3365002,4.3439002,4.3439002,4.3439002,6.3449998,6.3449998,6.3839002,6.3839002,6.3839002,6.3839002,6.4296999,6.4296999,6.4296999,6.4527998,6.8878002,8.2723999,13.314,17.0326,99.873497,99.873497,99.970596,100
2,d_57,0.1051,0.3696,0.3696,0.3696,0.3696,0.3696,0.3696,0.3696,0.3696,0.3696,0.3696,0.3696,0.37400001,0.37400001,0.37400001,0.37400001,0.3822,0.38999999,0.38999999,0.38999999,0.38999999,0.38999999,0.38999999,0.38999999,0.38999999,0.69370002,0.69819999,4.2607999,4.2607999,4.2838001,4.3930998,4.3930998,4.3930998,4.4074001,4.4144001,4.4403,4.4403,4.4403,4.4403,4.4604998,4.4604998,4.4604998,6.5310001,6.5310001,6.5714002,6.5714002,6.5714002,6.5714002,6.6255002,6.6255002,6.6255002,6.6567001,7.0594001,8.4584999,13.6389,17.388,99.879303,99.879303,99.970901,100
3,d_57,0.1033,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.35980001,0.36340001,0.36340001,0.36340001,0.36340001,0.36340001,0.36340001,0.36340001,0.36340001,0.65979999,0.65979999,4.1018,4.1018,4.1174998,4.2131,4.2131,4.2131,4.2280002,4.2312002,4.2487001,4.2487001,4.2487001,4.2487001,4.2593999,4.2593999,4.2593999,6.2923999,6.2923999,6.3280001,6.3280001,6.3280001,6.3280001,6.3765001,6.3765001,6.3765001,6.4029999,6.7663999,8.2988005,13.6992,17.2582,99.889603,99.889603,99.977997,100
4,d_57,0.1118,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.37709999,0.38479999,0.3951,0.3951,0.3951,0.3951,0.3951,0.3951,0.3951,0.3951,0.68199998,0.68809998,4.2526999,4.2526999,4.2814999,4.3800001,4.3800001,4.3800001,4.3885999,4.3916001,4.4077001,4.4077001,4.4077001,4.4077001,4.4278998,4.4278998,4.4278998,6.506,6.506,6.5507002,6.5507002,6.5507002,6.5507002,6.6055002,6.6055002,6.6055002,6.6318998,6.9895,8.4736004,13.8358,17.3545,99.890503,99.8936,99.978897,100
5,d_57,0.1106,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.33950001,0.3441,0.34799999,0.34799999,0.34799999,0.3633,0.37549999,0.37549999,0.37549999,0.37549999,0.37549999,0.3795,0.3795,0.3795,0.64859998,0.65219998,4.0890999,4.0890999,4.1090002,4.2017002,4.2017002,4.2017002,4.2061,4.2142,4.2305999,4.2305999,4.2305999,4.2305999,4.2392001,4.2392001,4.2392001,6.2953,6.2953,6.3344998,6.3344998,6.3344998,6.3344998,6.3841,6.3841,6.3841,6.4094,6.7684999,8.4762001,13.9083,17.4002,99.880798,99.885696,99.976799,100
6,d_57,0.095299996,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.29359999,0.2983,0.2983,0.2983,0.2983,0.2983,0.2983,0.2983,0.2983,0.5474,0.55269998,3.9114001,3.9114001,3.9289999,4.0114999,4.0114999,4.0114999,4.0166998,4.0205002,4.0416999,4.0416999,4.0416999,4.0416999,4.0458002,4.0458002,4.0458002,6.0941,6.0941,6.1293001,6.1293001,6.1293001,6.1293001,6.1728001,6.1728001,6.1728001,6.198,6.5454001,7.9836001,13.3185,16.691401,99.9104,99.9104,99.981598,100
0,d_58,0.0766,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,0.086199999,5.4980998,5.4980998,5.7526002,14.6122,14.6122,14.6122,14.6122,14.6122,14.6122,14.6122,14.6122,14.6122,14.6226,14.6226,15.1847,16.6231,16.6231,16.6231,16.689501,16.7012,16.7012,16.7012,16.7649,16.7649,79.355301,79.449203,100
1,d_58,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.074500002,0.084600002,5.6159,5.6159,5.9103999,14.3079,14.3079,14.3079,14.3079,14.3079,14.3079,14.3079,14.3079,14.3079,14.3219,14.3219,14.9148,16.3311,16.3311,16.3311,16.3943,16.3943,16.3943,16.3943,16.4578,16.4578,79.224701,79.334503,100
2,d_58,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,0.068400003,5.3511,5.3511,5.6209002,13.9191,13.9191,13.9191,13.9191,13.9191,13.9191,13.9191,13.9191,13.9191,13.9295,13.9295,14.5081,15.9511,15.9511,15.9511,16.0222,16.031601,16.031601,16.031601,16.074301,16.074301,79.252602,79.336403,100
3,d_58,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,0.071099997,5.3870001,5.3870001,5.6602998,13.9331,13.9331,13.9331,13.9331,13.9331,13.9331,13.9331,13.9331,13.9331,13.9414,13.9414,14.4234,15.812,15.812,15.812,15.8743,15.883,15.883,15.883,15.9541,15.9541,79.344597,79.444099,100
4,d_58,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.068099998,0.095100001,5.3611999,5.3611999,5.6153998,13.0781,13.0781,13.0781,13.0781,13.0781,13.0781,13.0781,13.0781,13.0781,13.087,13.087,13.5799,14.909,14.909,14.909,14.9578,14.9578,14.9578,14.9578,15.0333,15.0333,79.423103,79.529602,100
5,d_58,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,0.050799999,5.0709,5.0709,5.3014998,13.8013,13.8013,13.8013,13.8013,13.8013,13.8013,13.8013,13.8013,13.8013,13.8348,13.8348,14.353,15.6123,15.6123,15.6123,15.6708,15.6708,15.6708,15.6708,15.7274,15.7274,79.601196,79.672798,100
6,d_58,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,0.056299999,5.2340002,5.2340002,5.4812002,13.4813,13.4813,13.4813,13.4813,13.4813,13.4813,13.4813,13.4813,13.4813,13.4813,13.4813,14.0272,15.3045,15.3045,15.3045,15.3476,15.3476,15.3476,15.3476,15.3907,15.3907,80.258202,80.3405,100
0,d_59,0.030099999,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1024,0.1583,0.1583,0.2412,0.2412,0.2412,0.2491,0.2491,0.2491,4.6609001,4.6810002,9.4443998,9.4540005,9.4540005,9.4540005,9.4540005,9.4540005,9.4540005,9.4540005,9.4540005,9.4540005,9.4747,9.4747,9.4747,9.5474997,9.5474997,9.5474997,9.5474997,12.2527,12.2527,12.2527,19.1912,19.3776,19.4282,95.685699,100
1,d_59,0.0079,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.0669,0.1259,0.1259,0.22059999,0.22059999,0.22059999,0.2321,0.2321,0.2321,4.7673998,4.7905002,9.2390003,9.2615995,9.2615995,9.2615995,9.2615995,9.2615995,9.2615995,9.2615995,9.2615995,9.2615995,9.2814999,9.2814999,9.2814999,9.3673,9.3673,9.3673,9.3673,12.0241,12.0241,12.0241,19.691299,19.907301,19.9841,95.898697,100
2,d_59,0.0209,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.072899997,0.1278,0.1278,0.2044,0.2044,0.2044,0.2227,0.2227,0.2227,4.7249999,4.7333999,9.2419996,9.2598,9.2598,9.2598,9.2598,9.2598,9.2598,9.2598,9.2598,9.2598,9.2713003,9.2713003,9.2713003,9.3532,9.3532,9.3532,9.3532,12.1174,12.1174,12.1174,19.9268,20.1108,20.1989,95.9245,100
3,d_59,0.027799999,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.060199998,0.1101,0.1101,0.1989,0.1989,0.1989,0.1989,0.1989,0.1989,4.1378999,4.1458998,8.6266003,8.6345997,8.6345997,8.6345997,8.6345997,8.6345997,8.6345997,8.6345997,8.6345997,8.6421003,8.6576996,8.6576996,8.6576996,8.7397003,8.7397003,8.7397003,8.7397003,11.2928,11.2928,11.3012,18.689301,18.879499,18.9632,95.986198,100
4,d_59,0.0134,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.069399998,0.075800002,0.075800002,0.075800002,0.075800002,0.075800002,0.075800002,0.075800002,0.075800002,0.075800002,0.124,0.124,0.20100001,0.20100001,0.20100001,0.21439999,0.21439999,0.21439999,4.0764999,4.0868001,8.8450003,8.8450003,8.8450003,8.8450003,8.8450003,8.8450003,8.8450003,8.8450003,8.8450003,8.8450003,8.8523998,8.8523998,8.8523998,8.9130001,8.9130001,8.9130001,8.9130001,11.6787,11.6787,11.6787,19.033001,19.212601,19.283501,95.993301,100
5,d_59,0.0218,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.058699999,0.1031,0.1031,0.1743,0.1743,0.1743,0.1743,0.1837,0.1837,3.8859,3.8943,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6140003,8.6774998,8.6774998,8.6774998,8.6774998,11.2459,11.2459,11.2459,18.409599,18.578899,18.6534,95.861198,100
6,d_59,0.0089,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.045699999,0.083300002,0.083300002,0.15979999,0.15979999,0.15979999,0.15979999,0.15979999,0.15979999,3.8122001,3.8234,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.6292,8.698,8.698,8.698,8.698,11.2481,11.2481,11.2481,18.313999,18.494499,18.5679,95.871597,100
0,d_6,0,0.7148,2.3239999,2.3501999,2.355,73.621399,79.387901,85.073402,85.798401,85.798401,85.798401,85.798401,85.809998,85.809998,85.809998,85.809998,85.920403,86.227898,89.975197,89.975197,94.416397,94.772301,94.883797,94.883797,99.902496,99.911598,99.9161,99.920097,99.920097,99.927002,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_6,0,0.72920001,2.3261001,2.3641,2.3803,74.485199,80.365799,86.109703,86.792503,86.796303,86.796303,86.796303,86.801003,86.801003,86.801003,86.801003,86.922203,87.212303,90.882202,90.882202,95.233704,95.570602,95.668999,95.668999,99.916397,99.926003,99.926003,99.926003,99.926003,99.926003,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,99.995201,100,100,100,100,100,100,100,100
2,d_6,0,0.699,2.415,2.4526999,2.4598999,72.492302,79.015602,85.276001,86.0895,86.0895,86.0895,86.0895,86.093803,86.093803,86.093803,86.093803,86.212601,86.515297,90.336998,90.336998,94.958,95.296303,95.379601,95.379601,99.908096,99.922401,99.922401,99.922401,99.922401,99.927299,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,d_6,0,0.6649,2.2894001,2.3285,2.3496001,74.203796,80.024399,85.622299,86.366302,86.366302,86.366302,86.366302,86.369904,86.369904,86.369904,86.369904,86.485901,86.772499,90.811897,90.811897,95.177101,95.462502,95.552101,95.552101,99.910599,99.926903,99.926903,99.926903,99.926903,99.930397,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,99.993797,100,100,100,100,100,100,100,100
4,d_6,0,0.63819999,2.2630999,2.2995999,2.3171,74.089401,79.7397,85.349197,86.009102,86.009102,86.009102,86.009102,86.013702,86.013702,86.013702,86.013702,86.154503,86.427902,90.3218,90.3218,95.022499,95.277397,95.373497,95.373497,99.9011,99.918602,99.918602,99.918602,99.918602,99.929398,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,99.996803,100,100,100,100,100
5,d_6,0,0.58670002,2.4256999,2.4535999,2.4677999,73.872803,79.662598,85.382004,86.065498,86.065498,86.065498,86.065498,86.071999,86.071999,86.071999,86.071999,86.223297,86.483902,90.315002,90.315002,94.819199,95.114304,95.196404,95.196404,99.913902,99.924599,99.924599,99.924599,99.924599,99.932899,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,99.996002,100,100,100,100,100
6,d_6,0,0.52700001,2.0553999,2.0810001,2.0978,74.576897,80.5354,86.228302,86.899597,86.899597,86.899597,86.899597,86.903503,86.903503,86.903503,86.903503,87.026001,87.254601,90.762703,90.762703,94.921898,95.281601,95.357697,95.357697,99.935898,99.945,99.945,99.945,99.945,99.945,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,d_60,0.1109,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1513,0.1628,0.1628,0.18629999,0.18629999,0.18629999,0.18629999,0.1987,0.21430001,6.7272,6.7351999,8.1808996,8.5412998,8.5412998,8.5412998,8.5412998,8.5412998,8.5412998,8.5412998,8.5412998,8.5548,8.5548,8.5548,8.5642996,10.2424,10.2424,10.2424,10.3369,10.3634,10.3634,10.3634,10.5502,10.5797,26.270201,30.323799,100
1,d_60,0.13860001,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.1894,0.19679999,0.19679999,0.19679999,0.2148,0.2148,0.2475,0.2475,0.2475,0.2475,0.26019999,0.27829999,6.7395,6.7467999,8.0706997,8.3845997,8.3919001,8.3919001,8.3919001,8.3919001,8.3919001,8.3919001,8.3919001,8.4231997,8.4231997,8.4231997,8.4384003,10.1107,10.1107,10.1107,10.2138,10.2363,10.2363,10.2363,10.5113,10.5706,25.808599,29.6639,100
2,d_60,0.1332,0.1814,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.18870001,0.2058,0.2058,0.23379999,0.23379999,0.23379999,0.23379999,0.24160001,0.2599,6.8111,6.8365002,8.2536001,8.5860996,8.5860996,8.5860996,8.5860996,8.5860996,8.5860996,8.5860996,8.5860996,8.6131001,8.6131001,8.6131001,8.6337004,10.3229,10.3229,10.3229,10.4369,10.4614,10.4614,10.4614,10.708,10.762,26.378,30.1814,100
3,d_60,0.1223,0.1436,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.1657,0.17399999,0.17399999,0.20110001,0.20110001,0.20110001,0.20110001,0.23720001,0.2536,6.3376002,6.3446999,7.7037001,8.0010004,8.0010004,8.0010004,8.0010004,8.0010004,8.0010004,8.0010004,8.0010004,8.0212002,8.0212002,8.0212002,8.0270996,9.6781998,9.6781998,9.6781998,9.7770004,9.7958002,9.7958002,9.7958002,10.0165,10.0633,25.5347,29.294901,100
4,d_60,0.13349999,0.18539999,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1992,0.1992,0.1992,0.1992,0.1992,0.1992,0.2054,0.2054,0.2054,0.22499999,0.22499999,0.25330001,0.25330001,0.25330001,0.25330001,0.2703,0.3251,6.2024002,6.2217999,7.6441002,7.9403,7.9403,7.9403,7.9403,7.9403,7.9403,7.9403,7.9403,7.9528999,7.9528999,7.9528999,7.9695001,9.5035,9.5035,9.5035,9.5991001,9.6262999,9.6262999,9.6262999,9.8597002,9.9056997,24.641199,28.460899,100
5,d_60,0.1238,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1605,0.1679,0.1679,0.1679,0.1679,0.1679,0.1679,0.1679,0.1679,0.1679,0.177,0.177,0.2044,0.2044,0.2044,0.2044,0.212,0.228,6.0173998,6.0411,7.5521002,7.8730001,7.8730001,7.8730001,7.8730001,7.8730001,7.8730001,7.8730001,7.8730001,7.9040999,7.9040999,7.9040999,7.9243002,9.4240999,9.4240999,9.4240999,9.5264997,9.5548,9.5548,9.5548,9.7988997,9.8445997,24.745001,28.6588,100
6,d_60,0.1301,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.16850001,0.18709999,0.18709999,0.18709999,0.18709999,0.1978,0.2101,6.0307999,6.0388999,7.5342002,7.8540001,7.8540001,7.8540001,7.8540001,7.8540001,7.8540001,7.8540001,7.8540001,7.8814001,7.8814001,7.8814001,7.8906999,9.4715004,9.4715004,9.4715004,9.5530996,9.5628996,9.5628996,9.5628996,9.7231998,9.7694998,24.8081,28.7421,100
0,d_7,0,0.2198,1.791,8.0183001,8.1097002,11.4196,93.386398,99.498596,99.561699,99.561699,99.561699,99.561699,99.564003,99.564003,99.564003,99.564003,99.566299,99.665398,99.791199,99.791199,99.868797,99.868797,99.891502,99.891502,99.902802,99.905098,99.905098,99.907204,99.907204,99.909897,99.935402,99.973099,99.9795,99.9795,99.9795,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,d_7,0,0.2317,1.7408,7.9647002,8.0727997,11.3271,93.693604,99.461304,99.563599,99.5662,99.5662,99.5662,99.568497,99.568497,99.568497,99.568497,99.574799,99.671303,99.787498,99.787498,99.869003,99.869003,99.889999,99.889999,99.897697,99.897697,99.897697,99.897697,99.897697,99.897697,99.919998,99.960899,99.967499,99.969597,99.976501,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,d_7,0,0.22570001,1.7372,7.9654999,8.0809002,11.2281,93.923302,99.472504,99.588501,99.588501,99.588501,99.588501,99.588501,99.588501,99.588501,99.588501,99.596001,99.6819,99.7994,99.7994,99.875702,99.875702,99.897003,99.897003,99.904999,99.909698,99.909698,99.909698,99.909698,99.909698,99.933197,99.970398,99.974197,99.974197,99.981598,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
